Downloaded from wid.world on 31-03-2020 at 09:44:09
Georgia (US);"sptinc_p50p90_z_US-GA
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;2017;
Georgia (US);"sptinc_p0p50_z_US-GA
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2017;
Georgia (US);"sptinc_p99p100_z_US-GA
Pre-tax national income 
Top 1% | share
";p99p100;2017;
German Democratic Republic;"sptinc_p90p100_z_DD
Pre-tax national income 
Top 10% | share
";p90p100;2017;
German Democratic Republic;"sptinc_p50p90_z_DD
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;2017;
German Democratic Republic;"sptinc_p0p50_z_DD
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2017;
German Democratic Republic;"sptinc_p99p100_z_DD
Pre-tax national income 
Top 1% | share
";p99p100;2017;
Germany;"sptinc_p90p100_z_DE
Pre-tax national income 
Top 10% | share
";p90p100;2017;0.3676
Germany;"sptinc_p50p90_z_DE
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;2017;0.4472
Germany;"sptinc_p0p50_z_DE
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2017;0.1852
Germany;"sptinc_p99p100_z_DE
Pre-tax national income 
Top 1% | share
";p99p100;2017;0.1253
Ghana;"sptinc_p90p100_z_GH
Pre-tax national income 
Top 10% | share
";p90p100;2017;0.48555333
Ghana;"sptinc_p50p90_z_GH
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;2017;0.386081405
Ghana;"sptinc_p0p50_z_GH
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2017;0.1283652779
Ghana;"sptinc_p99p100_z_GH
Pre-tax national income 
Top 1% | share
";p99p100;2017;0.1511859244
Greece;"sptinc_p90p100_z_GR
Pre-tax national income 
Top 10% | share
";p90p100;2017;0.3726
Greece;"sptinc_p50p90_z_GR
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;2017;0.4505
Greece;"sptinc_p0p50_z_GR
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2017;0.1769
Greece;"sptinc_p99p100_z_GR
Pre-tax national income 
Top 1% | share
";p99p100;2017;0.1337
Guinea;"sptinc_p90p100_z_GN
Pre-tax national income 
Top 10% | share
";p90p100;2017;0.4205315464
Guinea;"sptinc_p50p90_z_GN
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;2017;0.4050609958
Guinea;"sptinc_p0p50_z_GN
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2017;0.1744074848
Guinea;"sptinc_p99p100_z_GN
Pre-tax national income 
Top 1% | share
";p99p100;2017;0.1235134804
Guinea-Bissau;"sptinc_p90p100_z_GW
Pre-tax national income 
Top 10% | share
";p90p100;2017;0.5985609363
Guinea-Bissau;"sptinc_p50p90_z_GW
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;2017;0.2997606997
Guinea-Bissau;"sptinc_p0p50_z_GW
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2017;0.1016783716
Guinea-Bissau;"sptinc_p99p100_z_GW
Pre-tax national income 
Top 1% | share
";p99p100;2017;0.1931776977
Hamburg;"sptinc_p90p100_z_DE-HH
Pre-tax national income 
Top 10% | share
";p90p100;2017;
Hamburg;"sptinc_p50p90_z_DE-HH
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;2017;
Hamburg;"sptinc_p0p50_z_DE-HH
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2017;
Hamburg;"sptinc_p99p100_z_DE-HH
Pre-tax national income 
Top 1% | share
";p99p100;2017;
Hawaii;"sptinc_p90p100_z_US-HI
Pre-tax national income 
Top 10% | share
";p90p100;2017;
Hawaii;"sptinc_p50p90_z_US-HI
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;2017;
Hawaii;"sptinc_p0p50_z_US-HI
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2017;
Hawaii;"sptinc_p99p100_z_US-HI
Pre-tax national income 
Top 1% | share
";p99p100;2017;
Hesse;"sptinc_p90p100_z_DE-HE
Pre-tax national income 
Top 10% | share
";p90p100;2017;
Hesse;"sptinc_p50p90_z_DE-HE
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;2017;
Hesse;"sptinc_p0p50_z_DE-HE
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2017;
Hesse;"sptinc_p99p100_z_DE-HE
Pre-tax national income 
Top 1% | share
";p99p100;2017;
Hungary;"sptinc_p90p100_z_HU
Pre-tax national income 
Top 10% | share
";p90p100;2017;0.3342
Hungary;"sptinc_p50p90_z_HU
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;2017;0.4374
Hungary;"sptinc_p0p50_z_HU
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2017;0.2284
Hungary;"sptinc_p99p100_z_HU
Pre-tax national income 
Top 1% | share
";p99p100;2017;0.1213
Iceland;"sptinc_p90p100_z_IS
Pre-tax national income 
Top 10% | share
";p90p100;2017;0.2821
Iceland;"sptinc_p50p90_z_IS
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;2017;0.4551
Iceland;"sptinc_p0p50_z_IS
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2017;0.2628
Iceland;"sptinc_p99p100_z_IS
Pre-tax national income 
Top 1% | share
";p99p100;2017;0.0764
Idaho;"sptinc_p90p100_z_US-ID
Pre-tax national income 
Top 10% | share
";p90p100;2017;
Idaho;"sptinc_p50p90_z_US-ID
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;2017;
Idaho;"sptinc_p0p50_z_US-ID
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2017;
Idaho;"sptinc_p99p100_z_US-ID
Pre-tax national income 
Top 1% | share
";p99p100;2017;
Illinois;"sptinc_p90p100_z_US-IL
Pre-tax national income 
Top 10% | share
";p90p100;2017;
Illinois;"sptinc_p50p90_z_US-IL
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;2017;
Illinois;"sptinc_p0p50_z_US-IL
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2017;
Illinois;"sptinc_p99p100_z_US-IL
Pre-tax national income 
Top 1% | share
";p99p100;2017;
India;"sptinc_p90p100_z_IN
Pre-tax national income 
Top 10% | share
";p90p100;2017;
India;"sptinc_p50p90_z_IN
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;2017;
India;"sptinc_p0p50_z_IN
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2017;
India;"sptinc_p99p100_z_IN
Pre-tax national income 
Top 1% | share
";p99p100;2017;
Indiana;"sptinc_p90p100_z_US-IN
Pre-tax national income 
Top 10% | share
";p90p100;2017;
Indiana;"sptinc_p50p90_z_US-IN
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;2017;
Indiana;"sptinc_p0p50_z_US-IN
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2017;
Indiana;"sptinc_p99p100_z_US-IN
Pre-tax national income 
Top 1% | share
";p99p100;2017;
Indonesia;"sptinc_p90p100_z_ID
Pre-tax national income 
Top 10% | share
";p90p100;2017;
Indonesia;"sptinc_p50p90_z_ID
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;2017;
Indonesia;"sptinc_p0p50_z_ID
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2017;
Indonesia;"sptinc_p99p100_z_ID
Pre-tax national income 
Top 1% | share
";p99p100;2017;
Iowa;"sptinc_p90p100_z_US-IA
Pre-tax national income 
Top 10% | share
";p90p100;2017;
Iowa;"sptinc_p50p90_z_US-IA
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;2017;
Iowa;"sptinc_p0p50_z_US-IA
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2017;
Iowa;"sptinc_p99p100_z_US-IA
Pre-tax national income 
Top 1% | share
";p99p100;2017;
Iran;"sptinc_p90p100_z_IR
Pre-tax national income 
Top 10% | share
";p90p100;2017;
Iran;"sptinc_p50p90_z_IR
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;2017;
Iran;"sptinc_p0p50_z_IR
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2017;
Iran;"sptinc_p99p100_z_IR
Pre-tax national income 
Top 1% | share
";p99p100;2017;
Iraq;"sptinc_p90p100_z_IQ
Pre-tax national income 
Top 10% | share
";p90p100;2017;
Iraq;"sptinc_p50p90_z_IQ
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;2017;
Iraq;"sptinc_p0p50_z_IQ
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2017;
Iraq;"sptinc_p99p100_z_IQ
Pre-tax national income 
Top 1% | share
";p99p100;2017;
Ireland;"sptinc_p90p100_z_IE
Pre-tax national income 
Top 10% | share
";p90p100;2017;0.3403
Ireland;"sptinc_p50p90_z_IE
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;2017;0.4512
Ireland;"sptinc_p0p50_z_IE
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2017;0.2085
Ireland;"sptinc_p99p100_z_IE
Pre-tax national income 
Top 1% | share
";p99p100;2017;0.1125
Italy;"sptinc_p90p100_z_IT
Pre-tax national income 
Top 10% | share
";p90p100;2017;0.3186
Italy;"sptinc_p50p90_z_IT
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;2017;0.4752
Italy;"sptinc_p0p50_z_IT
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2017;0.2062
Italy;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;2017;0.0873
Japan;"sptinc_p90p100_z_JP
Pre-tax national income 
Top 10% | share
";p90p100;2017;
Japan;"sptinc_p50p90_z_JP
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;2017;
Japan;"sptinc_p0p50_z_JP
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2017;
Japan;"sptinc_p99p100_z_JP
Pre-tax national income 
Top 1% | share
";p99p100;2017;
Jordan;"sptinc_p90p100_z_JO
Pre-tax national income 
Top 10% | share
";p90p100;2017;
Jordan;"sptinc_p50p90_z_JO
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;2017;
Jordan;"sptinc_p0p50_z_JO
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2017;
Jordan;"sptinc_p99p100_z_JO
Pre-tax national income 
Top 1% | share
";p99p100;2017;
Kansas;"sptinc_p90p100_z_US-KS
Pre-tax national income 
Top 10% | share
";p90p100;2017;
Kansas;"sptinc_p50p90_z_US-KS
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;2017;
Kansas;"sptinc_p0p50_z_US-KS
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2017;
Kansas;"sptinc_p99p100_z_US-KS
Pre-tax national income 
Top 1% | share
";p99p100;2017;
Kentucky;"sptinc_p90p100_z_US-KY
Pre-tax national income 
Top 10% | share
";p90p100;2017;
Kentucky;"sptinc_p50p90_z_US-KY
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;2017;
Kentucky;"sptinc_p0p50_z_US-KY
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2017;
Kentucky;"sptinc_p99p100_z_US-KY
Pre-tax national income 
Top 1% | share
";p99p100;2017;
Kenya;"sptinc_p90p100_z_KE
Pre-tax national income 
Top 10% | share
";p90p100;2017;0.4816913338
Kenya;"sptinc_p50p90_z_KE
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;2017;0.3783573136
Kenya;"sptinc_p0p50_z_KE
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2017;0.1399513723
Kenya;"sptinc_p99p100_z_KE
Pre-tax national income 
Top 1% | share
";p99p100;2017;0.1502411452
Korea;"sptinc_p90p100_z_KR
Pre-tax national income 
Top 10% | share
";p90p100;2017;
Korea;"sptinc_p50p90_z_KR
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;2017;
Korea;"sptinc_p0p50_z_KR
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2017;
Korea;"sptinc_p99p100_z_KR
Pre-tax national income 
Top 1% | share
";p99p100;2017;
Kuwait;"sptinc_p90p100_z_KW
Pre-tax national income 
Top 10% | share
";p90p100;2017;
Kuwait;"sptinc_p50p90_z_KW
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;2017;
Kuwait;"sptinc_p0p50_z_KW
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2017;
Kuwait;"sptinc_p99p100_z_KW
Pre-tax national income 
Top 1% | share
";p99p100;2017;
Latin America;"sptinc_p90p100_z_XL
Pre-tax national income 
Top 10% | share
";p90p100;2017;
Latin America;"sptinc_p50p90_z_XL
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;2017;
Latin America;"sptinc_p0p50_z_XL
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2017;
Latin America;"sptinc_p99p100_z_XL
Pre-tax national income 
Top 1% | share
";p99p100;2017;
Latin America, Market Exchange Rate;"sptinc_p90p100_z_XL-MER
Pre-tax national income 
Top 10% | share
";p90p100;2017;
Latin America, Market Exchange Rate;"sptinc_p50p90_z_XL-MER
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;2017;
Latin America, Market Exchange Rate;"sptinc_p0p50_z_XL-MER
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2017;
Latin America, Market Exchange Rate;"sptinc_p99p100_z_XL-MER
Pre-tax national income 
Top 1% | share
";p99p100;2017;
Latvia;"sptinc_p90p100_z_LV
Pre-tax national income 
Top 10% | share
";p90p100;2017;0.358
Latvia;"sptinc_p50p90_z_LV
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;2017;0.4491
Latvia;"sptinc_p0p50_z_LV
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2017;0.1929
Latvia;"sptinc_p99p100_z_LV
Pre-tax national income 
Top 1% | share
";p99p100;2017;0.109
Lebanon;"sptinc_p90p100_z_LB
Pre-tax national income 
Top 10% | share
";p90p100;2017;
Lebanon;"sptinc_p50p90_z_LB
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;2017;
Lebanon;"sptinc_p0p50_z_LB
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2017;
Lebanon;"sptinc_p99p100_z_LB
Pre-tax national income 
Top 1% | share
";p99p100;2017;
Lesotho;"sptinc_p90p100_z_LS
Pre-tax national income 
Top 10% | share
";p90p100;2017;0.576033712
Lesotho;"sptinc_p50p90_z_LS
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;2017;0.3397510794
Lesotho;"sptinc_p0p50_z_LS
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2017;0.0842152114
Lesotho;"sptinc_p99p100_z_LS
Pre-tax national income 
Top 1% | share
";p99p100;2017;0.1894966779
Liberia;"sptinc_p90p100_z_LR
Pre-tax national income 
Top 10% | share
";p90p100;2017;0.4261642326
Liberia;"sptinc_p50p90_z_LR
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;2017;0.4074023697
Liberia;"sptinc_p0p50_z_LR
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2017;0.166433391
Liberia;"sptinc_p99p100_z_LR
Pre-tax national income 
Top 1% | share
";p99p100;2017;0.1202996023
Libya;"sptinc_p90p100_z_LY
Pre-tax national income 
Top 10% | share
";p90p100;2017;0.4363791964
Libya;"sptinc_p50p90_z_LY
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;2017;0.3876484381
Libya;"sptinc_p0p50_z_LY
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2017;0.1759723614
Libya;"sptinc_p99p100_z_LY
Pre-tax national income 
Top 1% | share
";p99p100;2017;0.1349068026
Lithuania;"sptinc_p90p100_z_LT
Pre-tax national income 
Top 10% | share
";p90p100;2017;0.3641
Lithuania;"sptinc_p50p90_z_LT
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;2017;0.4563
Lithuania;"sptinc_p0p50_z_LT
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2017;0.1796
Lithuania;"sptinc_p99p100_z_LT
Pre-tax national income 
Top 1% | share
";p99p100;2017;0.1039
Louisiana;"sptinc_p90p100_z_US-LA
Pre-tax national income 
Top 10% | share
";p90p100;2017;
Louisiana;"sptinc_p50p90_z_US-LA
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;2017;
Louisiana;"sptinc_p0p50_z_US-LA
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2017;
Louisiana;"sptinc_p99p100_z_US-LA
Pre-tax national income 
Top 1% | share
";p99p100;2017;
Luxembourg;"sptinc_p90p100_z_LU
Pre-tax national income 
Top 10% | share
";p90p100;2017;0.3469
Luxembourg;"sptinc_p50p90_z_LU
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;2017;0.4504
Luxembourg;"sptinc_p0p50_z_LU
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2017;0.2027
Luxembourg;"sptinc_p99p100_z_LU
Pre-tax national income 
Top 1% | share
";p99p100;2017;0.1193
Macedonia;"sptinc_p90p100_z_MK
Pre-tax national income 
Top 10% | share
";p90p100;2017;0.3112
Macedonia;"sptinc_p50p90_z_MK
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;2017;0.4853
Macedonia;"sptinc_p0p50_z_MK
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2017;0.2034
Macedonia;"sptinc_p99p100_z_MK
Pre-tax national income 
Top 1% | share
";p99p100;2017;0.0766
Madagascar;"sptinc_p90p100_z_MG
Pre-tax national income 
Top 10% | share
";p90p100;2017;0.502580733
Madagascar;"sptinc_p50p90_z_MG
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;2017;0.3640172291
Madagascar;"sptinc_p0p50_z_MG
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2017;0.1334020424
Madagascar;"sptinc_p99p100_z_MG
Pre-tax national income 
Top 1% | share
";p99p100;2017;0.1502240607
Maine;"sptinc_p90p100_z_US-ME
Pre-tax national income 
Top 10% | share
";p90p100;2017;
Maine;"sptinc_p50p90_z_US-ME
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;2017;
Maine;"sptinc_p0p50_z_US-ME
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2017;
Maine;"sptinc_p99p100_z_US-ME
Pre-tax national income 
Top 1% | share
";p99p100;2017;
Malawi;"sptinc_p90p100_z_MW
Pre-tax national income 
Top 10% | share
";p90p100;2017;0.5784882451
Malawi;"sptinc_p50p90_z_MW
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;2017;0.2991349241
Malawi;"sptinc_p0p50_z_MW
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2017;0.1223768481
Malawi;"sptinc_p99p100_z_MW
Pre-tax national income 
Top 1% | share
";p99p100;2017;0.3106906037
Mali;"sptinc_p90p100_z_ML
Pre-tax national income 
Top 10% | share
";p90p100;2017;0.4056702481
Mali;"sptinc_p50p90_z_ML
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;2017;0.4168427801
Mali;"sptinc_p0p50_z_ML
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2017;0.1774869809
Mali;"sptinc_p99p100_z_ML
Pre-tax national income 
Top 1% | share
";p99p100;2017;0.0952663106
Malta;"sptinc_p90p100_z_MT
Pre-tax national income 
Top 10% | share
";p90p100;2017;0.3383
Malta;"sptinc_p50p90_z_MT
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;2017;0.4504
Malta;"sptinc_p0p50_z_MT
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2017;0.2113
Malta;"sptinc_p99p100_z_MT
Pre-tax national income 
Top 1% | share
";p99p100;2017;0.114
Maryland;"sptinc_p90p100_z_US-MD
Pre-tax national income 
Top 10% | share
";p90p100;2017;
Maryland;"sptinc_p50p90_z_US-MD
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;2017;
Maryland;"sptinc_p0p50_z_US-MD
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2017;
Maryland;"sptinc_p99p100_z_US-MD
Pre-tax national income 
Top 1% | share
";p99p100;2017;
Massachusetts;"sptinc_p90p100_z_US-MA
Pre-tax national income 
Top 10% | share
";p90p100;2017;
Massachusetts;"sptinc_p50p90_z_US-MA
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;2017;
Massachusetts;"sptinc_p0p50_z_US-MA
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2017;
Massachusetts;"sptinc_p99p100_z_US-MA
Pre-tax national income 
Top 1% | share
";p99p100;2017;
Mauritania;"sptinc_p90p100_z_MR
Pre-tax national income 
Top 10% | share
";p90p100;2017;0.3987450505
Mauritania;"sptinc_p50p90_z_MR
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;2017;0.4209230384
Mauritania;"sptinc_p0p50_z_MR
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2017;0.1803319117
Mauritania;"sptinc_p99p100_z_MR
Pre-tax national income 
Top 1% | share
";p99p100;2017;0.1059516257
Mauritius;"sptinc_p90p100_z_MU
Pre-tax national income 
Top 10% | share
";p90p100;2017;0.4555179256
Mauritius;"sptinc_p50p90_z_MU
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;2017;0.37980995
Mauritius;"sptinc_p0p50_z_MU
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2017;0.164672148
Mauritius;"sptinc_p99p100_z_MU
Pre-tax national income 
Top 1% | share
";p99p100;2017;0.1381009037
Michigan;"sptinc_p90p100_z_US-MI
Pre-tax national income 
Top 10% | share
";p90p100;2017;
Michigan;"sptinc_p50p90_z_US-MI
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;2017;
Michigan;"sptinc_p0p50_z_US-MI
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2017;
Michigan;"sptinc_p99p100_z_US-MI
Pre-tax national income 
Top 1% | share
";p99p100;2017;
Middle Africa;"sptinc_p90p100_z_QN
Pre-tax national income 
Top 10% | share
";p90p100;2017;0.6036107367
Middle Africa;"sptinc_p50p90_z_QN
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;2017;0.3312504578
Middle Africa;"sptinc_p0p50_z_QN
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2017;0.065138804
Middle Africa;"sptinc_p99p100_z_QN
Pre-tax national income 
Top 1% | share
";p99p100;2017;0.2246976918
Middle East;"sptinc_p90p100_z_XM
Pre-tax national income 
Top 10% | share
";p90p100;2017;
Middle East;"sptinc_p50p90_z_XM
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;2017;
Middle East;"sptinc_p0p50_z_XM
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2017;
Middle East;"sptinc_p99p100_z_XM
Pre-tax national income 
Top 1% | share
";p99p100;2017;
Middle East and Northern Africa;"sptinc_p90p100_z_XN
Pre-tax national income 
Top 10% | share
";p90p100;2017;
Middle East and Northern Africa;"sptinc_p50p90_z_XN
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;2017;
Middle East and Northern Africa;"sptinc_p0p50_z_XN
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2017;
Middle East and Northern Africa;"sptinc_p99p100_z_XN
Pre-tax national income 
Top 1% | share
";p99p100;2017;
Middle East and Northern Africa, Market Exchange Rate;"sptinc_p90p100_z_XN-MER
Pre-tax national income 
Top 10% | share
";p90p100;2017;
Middle East and Northern Africa, Market Exchange Rate;"sptinc_p50p90_z_XN-MER
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;2017;
Middle East and Northern Africa, Market Exchange Rate;"sptinc_p0p50_z_XN-MER
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2017;
Middle East and Northern Africa, Market Exchange Rate;"sptinc_p99p100_z_XN-MER
Pre-tax national income 
Top 1% | share
";p99p100;2017;
Minnesota;"sptinc_p90p100_z_US-MN
Pre-tax national income 
Top 10% | share
";p90p100;2017;
Minnesota;"sptinc_p50p90_z_US-MN
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;2017;
Minnesota;"sptinc_p0p50_z_US-MN
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2017;
Minnesota;"sptinc_p99p100_z_US-MN
Pre-tax national income 
Top 1% | share
";p99p100;2017;
Mississippi;"sptinc_p90p100_z_US-MS
Pre-tax national income 
Top 10% | share
";p90p100;2017;
Mississippi;"sptinc_p50p90_z_US-MS
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;2017;
Mississippi;"sptinc_p0p50_z_US-MS
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2017;
Mississippi;"sptinc_p99p100_z_US-MS
Pre-tax national income 
Top 1% | share
";p99p100;2017;
Missouri;"sptinc_p90p100_z_US-MO
Pre-tax national income 
Top 10% | share
";p90p100;2017;
Missouri;"sptinc_p50p90_z_US-MO
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;2017;
Missouri;"sptinc_p0p50_z_US-MO
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2017;
Missouri;"sptinc_p99p100_z_US-MO
Pre-tax national income 
Top 1% | share
";p99p100;2017;
Moldova;"sptinc_p90p100_z_MD
Pre-tax national income 
Top 10% | share
";p90p100;2017;0.3286
Moldova;"sptinc_p50p90_z_MD
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;2017;0.4626
Moldova;"sptinc_p0p50_z_MD
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2017;0.2088
Moldova;"sptinc_p99p100_z_MD
Pre-tax national income 
Top 1% | share
";p99p100;2017;0.0993
Montana;"sptinc_p90p100_z_US-MT
Pre-tax national income 
Top 10% | share
";p90p100;2017;
Montana;"sptinc_p50p90_z_US-MT
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;2017;
Montana;"sptinc_p0p50_z_US-MT
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2017;
Montana;"sptinc_p99p100_z_US-MT
Pre-tax national income 
Top 1% | share
";p99p100;2017;
Montenegro;"sptinc_p90p100_z_ME
Pre-tax national income 
Top 10% | share
";p90p100;2017;0.3316
Montenegro;"sptinc_p50p90_z_ME
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;2017;0.4667
Montenegro;"sptinc_p0p50_z_ME
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2017;0.2017
Montenegro;"sptinc_p99p100_z_ME
Pre-tax national income 
Top 1% | share
";p99p100;2017;0.0851
Morocco;"sptinc_p90p100_z_MA
Pre-tax national income 
Top 10% | share
";p90p100;2017;0.4881186805
Morocco;"sptinc_p50p90_z_MA
Pre-tax national income 
Middle 40% | share | adults | equal split
";p50p90;2017;0.3654502099
Morocco;"sptinc_p0p50_z_MA
Pre-tax national income 
Bottom 50% | share | adults | equal split
";p0p50;2017;0.1464311129
Morocco;"sptinc_p99p100_z_MA
Pre-tax national income 
Top 1% | share
";p99p100;2017;0.1494917799
Mozambique;"sptinc_p90p100_z_MZ
Pre-tax national income 
Top 10% | share
";p90p100;2017;0.6423039506
